1,Red,RED(x=5, y=5),2289541
2,Blue,REDSWAP(),1882584
3,Red,BLUE(x=2, y=7),3018936166
4,Blue,RED(x=8, y=2),3015963834
5,Red,BLUE(x=4, y=4),6040788249
6,Blue,RED(x=3, y=8),6039012543
7,Red,BLUE(x=5, y=3),9055987791
8,Blue,RED(x=2, y=8),9050161543
9,Red,BLUE(x=5, y=2),12066886957
10,Blue,RED(x=5, y=7),12066768376
11,Red,BLUE(x=6, y=8),15085510957
12,Blue,RED(x=4, y=8),15080878542
13,Red,BLUE(x=8, y=6),18100747623
14,Blue,RED(x=8, y=4),18098129876
15,Red,BLUE(x=0, y=8),21116716248
16,Blue,RED(x=1, y=9),21110300960
17,Red,BLUE(x=10, y=1),24129178623
18,Blue,RED(x=6, y=7),24127929002
19,Red,BLUE(x=6, y=6),27141756206
20,Blue,RED(x=7, y=7),27140099086
21,Red,BLUE(x=7, y=3),30156263998
22,Blue,RED(x=8, y=7),30158654586
23,Red,BLUE(x=10, y=9),33172548248
24,Blue,RED(x=9, y=6),33178702711
25,Red,BLUE(x=5, y=0),36189614206
26,Blue,RED(x=10, y=5),36186995044
27,Red,BLUE(x=0, y=9),39190929872
28,Blue,RED(x=0, y=10),39187454585
Blue,39187454585
Red,39190929872
winner,Blue,WIN
