1,Red,RED(x=5, y=5),2028333
2,Blue,REDSWAP(),1873500
3,Red,BLUE(x=8, y=4),3023023499
4,Blue,RED(x=3, y=6),3023523250
5,Red,BLUE(x=9, y=1),6038936916
6,Blue,RED(x=2, y=7),6038377000
7,Red,BLUE(x=6, y=7),9055212750
8,Blue,RED(x=8, y=3),9053017916
9,Red,BLUE(x=7, y=6),12069488708
10,Blue,RED(x=6, y=4),12066556666
11,Red,BLUE(x=7, y=2),15082955583
12,Blue,RED(x=9, y=3),15080902375
13,Red,BLUE(x=4, y=3),18102186083
14,Blue,RED(x=7, y=3),18097593500
15,Red,BLUE(x=10, y=4),21119209708
16,Blue,RED(x=4, y=5),21120066000
17,Red,BLUE(x=4, y=8),24149064208
18,Blue,RED(x=1, y=7),24150946625
19,Red,BLUE(x=0, y=0),27172203875
20,Blue,RED(x=0, y=8),27157163542
21,Red,BLUE(x=5, y=0),30174192042
22,Blue,RED(x=10, y=2),30158436751
Blue,30158436751
Red,30174192042
winner,Blue,WIN
