1,Red,RED(x=5, y=5),2023167
2,Blue,REDSWAP(),1866708
3,Red,BLUE(x=6, y=6),3017589334
4,Blue,RED(x=8, y=2),3017412375
5,Red,BLUE(x=6, y=3),6036093709
6,Blue,RED(x=3, y=7),6036245167
7,Red,BLUE(x=7, y=4),9048263084
8,Blue,RED(x=9, y=2),9054153667
9,Red,BLUE(x=5, y=8),12059988334
10,Blue,RED(x=4, y=3),12073841251
11,Red,BLUE(x=6, y=2),15074196917
12,Blue,RED(x=4, y=6),15085964542
13,Red,BLUE(x=7, y=3),18090043876
14,Blue,RED(x=4, y=10),18104016042
15,Red,BLUE(x=7, y=1),21109580584
16,Blue,RED(x=0, y=10),21120264376
17,Red,BLUE(x=6, y=5),24128065625
18,Blue,RED(x=7, y=6),24133191460
19,Red,BLUE(x=6, y=7),27145840292
20,Blue,RED(x=5, y=2),27148876460
21,Red,BLUE(x=5, y=9),30162104334
22,Blue,RED(x=10, y=3),30166265252
23,Red,BLUE(x=5, y=10),33164998834
24,Blue,RED(x=2, y=2),33171171543
25,Red,BLUE(x=8, y=0),36165511292
Blue,33171171543
Red,36165511292
winner,Red,WIN
