1,Red,RED(x=5, y=5),2332542
2,Blue,REDSWAP(),2333042
3,Red,BLUE(x=1, y=9),3022756375
4,Blue,RED(x=2, y=7),3019186167
5,Red,BLUE(x=1, y=8),6042975834
6,Blue,RED(x=1, y=7),6037330501
7,Red,BLUE(x=0, y=7),9059032043
8,Blue,RED(x=0, y=8),9049601376
9,Red,BLUE(x=7, y=6),12072262543
10,Blue,RED(x=7, y=3),12061961084
11,Red,BLUE(x=7, y=4),15088682459
12,Blue,RED(x=8, y=3),15077065959
13,Red,BLUE(x=6, y=2),18107632584
14,Blue,RED(x=6, y=4),18092069209
15,Red,BLUE(x=5, y=7),21122458500
16,Blue,RED(x=4, y=6),21111117084
17,Red,BLUE(x=4, y=4),24139834250
18,Blue,RED(x=9, y=3),24131198834
19,Red,BLUE(x=0, y=0),27156190125
20,Blue,RED(x=10, y=3),27136668834
21,Red,BLUE(x=3, y=6),30157779042
22,Blue,RED(x=3, y=7),30137016042
Blue,30137016042
Red,30157779042
winner,Blue,WIN
