1,Red,RED(x=5, y=5),2121750
2,Blue,REDSWAP(),2177167
3,Red,BLUE(x=2, y=7),3021989667
4,Blue,RED(x=6, y=4),3018976459
5,Red,BLUE(x=3, y=4),6039479833
6,Blue,RED(x=3, y=6),6039200334
7,Red,BLUE(x=2, y=6),9054054416
8,Blue,RED(x=2, y=8),9052699417
9,Red,BLUE(x=3, y=7),12071306416
10,Blue,RED(x=3, y=8),12067244958
11,Red,BLUE(x=5, y=8),15088773583
12,Blue,RED(x=4, y=7),15082746792
13,Red,BLUE(x=8, y=5),18105428208
14,Blue,RED(x=1, y=9),18098424667
15,Red,BLUE(x=7, y=7),21121904208
16,Blue,RED(x=8, y=3),21116854584
17,Red,BLUE(x=7, y=5),24136984499
18,Blue,RED(x=9, y=3),24133210501
19,Red,BLUE(x=6, y=8),27156262333
20,Blue,RED(x=7, y=4),27155800001
21,Red,BLUE(x=7, y=1),30176864124
22,Blue,RED(x=4, y=6),30173225668
23,Red,BLUE(x=4, y=9),33195197207
24,Blue,RED(x=10, y=2),33180118418
25,Red,BLUE(x=8, y=7),36197834499
26,Blue,RED(x=0, y=9),36181897376
Blue,36181897376
Red,36197834499
winner,Blue,WIN
