1,Red,RED(x=5, y=5),2282125
2,Blue,REDSWAP(),2324958
3,Red,BLUE(x=4, y=6),3019726666
4,Blue,RED(x=4, y=5),3020215291
5,Red,BLUE(x=5, y=6),6038252916
6,Blue,RED(x=6, y=5),6038939749
7,Red,BLUE(x=7, y=4),9055337208
8,Blue,RED(x=7, y=5),9055203874
9,Red,BLUE(x=2, y=6),12068988083
10,Blue,RED(x=2, y=4),12069245707
11,Red,BLUE(x=3, y=4),15080955958
12,Blue,RED(x=2, y=8),15084509499
13,Red,BLUE(x=3, y=6),18095463458
14,Blue,RED(x=5, y=8),18102975249
15,Red,BLUE(x=5, y=2),21112282583
16,Blue,RED(x=6, y=6),21118606707
17,Red,BLUE(x=1, y=9),24126019833
18,Blue,RED(x=1, y=8),24136681665
19,Red,BLUE(x=3, y=8),27144481416
20,Blue,RED(x=2, y=10),27151641540
21,Red,BLUE(x=2, y=9),30162400874
22,Blue,RED(x=4, y=8),30166662915
23,Red,BLUE(x=2, y=5),33182874165
24,Blue,RED(x=1, y=4),33186344915
25,Red,BLUE(x=4, y=3),36204565707
26,Blue,RED(x=0, y=8),36208707081
27,Red,BLUE(x=4, y=7),39234485374
28,Blue,RED(x=0, y=0),39240727581
29,Red,BLUE(x=6, y=1),42258310291
30,Blue,RED(x=7, y=0),42264024789
31,Red,BLUE(x=6, y=0),45260186208
32,Blue,RED(x=1, y=10),45265475789
33,Red,BLUE(x=0, y=10),47260651041
Blue,45265475789
Red,47260651041
winner,Red,WIN
