1,Red,RED(x=5, y=5),2114916
2,Blue,REDSWAP(),2310750
3,Red,BLUE(x=2, y=8),3020742625
4,Blue,RED(x=4, y=4),3019634959
5,Red,BLUE(x=3, y=4),6041117792
6,Blue,RED(x=2, y=6),6038429668
7,Red,BLUE(x=8, y=4),9058490084
8,Blue,RED(x=7, y=5),9050240834
9,Red,BLUE(x=8, y=2),12071066834
10,Blue,RED(x=7, y=4),12068109001
11,Red,BLUE(x=4, y=5),15086305043
12,Blue,RED(x=6, y=3),15080111667
13,Red,BLUE(x=3, y=5),18098896709
14,Blue,RED(x=3, y=7),18095814542
15,Red,BLUE(x=6, y=4),21117530000
16,Blue,RED(x=7, y=6),21115022459
17,Red,BLUE(x=4, y=8),24134554500
18,Blue,RED(x=8, y=5),24129931542
19,Red,BLUE(x=5, y=6),27153019125
20,Blue,RED(x=9, y=5),27148533750
21,Red,BLUE(x=4, y=6),30167841792
22,Blue,RED(x=5, y=3),30164295625
23,Red,BLUE(x=7, y=3),33185645334
24,Blue,RED(x=5, y=9),33182084375
25,Red,BLUE(x=3, y=9),36203481959
26,Blue,RED(x=6, y=1),36202815292
27,Red,BLUE(x=5, y=7),39221315459
28,Blue,RED(x=7, y=0),39232463876
29,Red,BLUE(x=9, y=1),42250836751
30,Blue,RED(x=10, y=4),42256560792
31,Red,BLUE(x=6, y=5),45272075751
32,Blue,RED(x=2, y=1),45281082375
33,Red,BLUE(x=3, y=10),47279318710
34,Blue,RED(x=8, y=3),47284104250
35,Red,BLUE(x=10, y=0),49282400293
Blue,47284104250
Red,49282400293
winner,Red,WIN
