1,Red,RED(x=5, y=5),2026792
2,Blue,REDSWAP(),2067917
3,Red,BLUE(x=3, y=7),3019743750
4,Blue,RED(x=1, y=9),3017645917
5,Red,BLUE(x=4, y=4),6039072666
6,Blue,RED(x=6, y=6),6034842875
7,Red,BLUE(x=4, y=7),9050292958
8,Blue,RED(x=3, y=6),9052376584
9,Red,BLUE(x=6, y=4),12066615292
10,Blue,RED(x=6, y=5),12071527334
11,Red,BLUE(x=5, y=4),15080010000
12,Blue,RED(x=7, y=4),15085808000
13,Red,BLUE(x=2, y=5),18093007584
14,Blue,RED(x=2, y=7),18103524083
15,Red,BLUE(x=6, y=7),21107105209
16,Blue,RED(x=4, y=6),21118335125
17,Red,BLUE(x=7, y=3),24121437417
18,Blue,RED(x=8, y=3),24135325709
19,Red,BLUE(x=8, y=7),27140785667
20,Blue,RED(x=9, y=2),27156180417
21,Red,BLUE(x=5, y=3),30170796459
22,Blue,RED(x=1, y=8),30185330501
23,Red,BLUE(x=4, y=3),33190318876
24,Blue,RED(x=10, y=1),33204117501
25,Red,BLUE(x=6, y=1),36203011459
26,Blue,RED(x=0, y=8),36206102126
Blue,36206102126
Red,36203011459
winner,Blue,WIN
