1,Red,RED(x=5, y=5),2239375
2,Blue,REDSWAP(),2035667
3,Red,BLUE(x=3, y=6),3022159917
4,Blue,RED(x=5, y=4),3018432876
5,Red,BLUE(x=3, y=4),6043431251
6,Blue,RED(x=3, y=5),6036103292
7,Red,BLUE(x=8, y=4),9056401751
8,Blue,RED(x=8, y=5),9048050542
9,Red,BLUE(x=7, y=3),12074464501
10,Blue,RED(x=4, y=5),12061433250
11,Red,BLUE(x=6, y=3),15092139709
12,Blue,RED(x=6, y=6),15073915625
13,Red,BLUE(x=6, y=7),18109683501
14,Blue,RED(x=2, y=5),18093273583
15,Red,BLUE(x=10, y=5),21128849292
16,Blue,RED(x=9, y=4),21109241750
17,Red,BLUE(x=1, y=10),24147844625
18,Blue,RED(x=7, y=6),24126368125
19,Red,BLUE(x=2, y=2),27170500208
20,Blue,RED(x=6, y=5),27144604042
21,Red,BLUE(x=7, y=9),30192169041
22,Blue,RED(x=1, y=5),30174077250
23,Red,BLUE(x=5, y=7),33219989791
24,Blue,RED(x=0, y=5),33189338250
25,Red,BLUE(x=0, y=2),36226444791
26,Blue,RED(x=10, y=3),36193439084
Blue,36193439084
Red,36226444791
winner,Blue,WIN
