1,Red,RED(x=5, y=5),2247000
2,Blue,REDSWAP(),2271542
3,Red,BLUE(x=7, y=5),3019908584
4,Blue,RED(x=9, y=1),3023096709
5,Red,BLUE(x=3, y=7),6038925667
6,Blue,RED(x=3, y=8),6038052667
7,Red,BLUE(x=10, y=1),9053690709
8,Blue,RED(x=10, y=0),9052762126
9,Red,BLUE(x=6, y=5),12072347209
10,Blue,RED(x=6, y=3),12065692959
11,Red,BLUE(x=1, y=9),15085044167
12,Blue,RED(x=7, y=3),15082484709
13,Red,BLUE(x=8, y=1),18100158792
14,Blue,RED(x=8, y=2),18100027167
15,Red,BLUE(x=6, y=4),21117313251
16,Blue,RED(x=1, y=8),21119826375
17,Red,BLUE(x=1, y=4),24137133668
18,Blue,RED(x=5, y=4),24139413000
19,Red,BLUE(x=1, y=2),27159143168
20,Blue,RED(x=2, y=8),27157360167
21,Red,BLUE(x=4, y=7),30177942584
22,Blue,RED(x=3, y=6),30178727251
23,Red,BLUE(x=0, y=5),33206848792
24,Blue,RED(x=2, y=7),33209862793
25,Red,BLUE(x=2, y=10),36230702167
26,Blue,RED(x=4, y=6),36217955918
27,Red,BLUE(x=6, y=2),39234949167
28,Blue,RED(x=0, y=9),39219407459
Blue,39219407459
Red,39234949167
winner,Blue,WIN
