1,Red,RED(x=5, y=5),2238000
2,Blue,REDSWAP(),1881292
3,Red,BLUE(x=2, y=8),3020971375
4,Blue,RED(x=8, y=4),3022588417
5,Red,BLUE(x=3, y=5),6037078125
6,Blue,RED(x=3, y=6),6040036292
7,Red,BLUE(x=6, y=4),9055138250
8,Blue,RED(x=6, y=5),9052751958
9,Red,BLUE(x=1, y=7),12073214167
10,Blue,RED(x=2, y=6),12065797999
11,Red,BLUE(x=1, y=6),15087434042
12,Blue,RED(x=1, y=9),15081869749
13,Red,BLUE(x=2, y=9),18103114084
14,Blue,RED(x=1, y=10),18100251832
15,Red,BLUE(x=2, y=10),21119413209
16,Blue,RED(x=3, y=2),21119788873
17,Red,BLUE(x=2, y=5),24138457667
18,Blue,RED(x=7, y=2),24138663707
19,Red,BLUE(x=4, y=3),27157100084
20,Blue,RED(x=6, y=0),27156967499
21,Red,BLUE(x=7, y=0),30176932209
22,Blue,RED(x=7, y=3),30177679832
23,Red,BLUE(x=6, y=2),33195308334
24,Blue,RED(x=9, y=1),33197985373
25,Red,BLUE(x=1, y=8),36226783542
26,Blue,RED(x=5, y=10),36232253748
27,Red,BLUE(x=7, y=1),39250981000
28,Blue,RED(x=9, y=3),39257069248
29,Red,BLUE(x=5, y=2),42258159250
30,Blue,RED(x=7, y=7),42259290123
31,Red,BLUE(x=4, y=4),45259727500
Blue,42259290123
Red,45259727500
winner,Red,WIN
