1,Red,RED(x=5, y=5),2170500
2,Blue,REDSWAP(),2255667
3,Red,BLUE(x=2, y=7),3021574125
4,Blue,RED(x=3, y=8),3022876834
5,Red,BLUE(x=5, y=3),6038029083
6,Blue,RED(x=0, y=10),6037463459
7,Red,BLUE(x=6, y=5),9049582750
8,Blue,RED(x=6, y=4),9050207626
9,Red,BLUE(x=2, y=6),12065945625
10,Blue,RED(x=2, y=9),12063166709
11,Red,BLUE(x=9, y=2),15078105959
12,Blue,RED(x=8, y=3),15075866459
13,Red,BLUE(x=10, y=0),18094167709
14,Blue,RED(x=9, y=3),18090347251
15,Red,BLUE(x=6, y=7),21111831334
16,Blue,RED(x=4, y=7),21104448959
17,Red,BLUE(x=6, y=2),24128821792
18,Blue,RED(x=7, y=4),24121218792
19,Red,BLUE(x=2, y=3),27148452834
20,Blue,RED(x=1, y=9),27137121834
21,Red,BLUE(x=5, y=0),30165551250
22,Blue,RED(x=10, y=3),30142653126
23,Red,BLUE(x=7, y=8),33167517333
24,Blue,RED(x=4, y=6),33143916835
Blue,33143916835
Red,33167517333
winner,Blue,WIN
