1,Red,RED(x=5, y=5),2335375
2,Blue,REDSWAP(),2397666
3,Red,BLUE(x=4, y=4),3020761833
4,Blue,RED(x=6, y=4),3023285082
5,Red,BLUE(x=3, y=5),6038618499
6,Blue,RED(x=3, y=6),6039031207
7,Red,BLUE(x=9, y=2),9052489624
8,Blue,RED(x=8, y=3),9053806541
9,Red,BLUE(x=9, y=3),12068846624
10,Blue,RED(x=1, y=7),12071444666
11,Red,BLUE(x=9, y=5),15081456416
12,Blue,RED(x=8, y=5),15088049666
13,Red,BLUE(x=9, y=4),18094091083
14,Blue,RED(x=9, y=1),18103251166
15,Red,BLUE(x=6, y=2),21111629750
16,Blue,RED(x=8, y=2),21118220666
17,Red,BLUE(x=8, y=4),24127614041
18,Blue,RED(x=10, y=1),24138625957
19,Red,BLUE(x=5, y=1),27145794916
20,Blue,RED(x=2, y=6),27168281623
21,Red,BLUE(x=4, y=1),30178473458
22,Blue,RED(x=7, y=4),30190864623
23,Red,BLUE(x=0, y=7),33204849791
24,Blue,RED(x=0, y=8),33192796540
25,Red,BLUE(x=4, y=5),36206492624
26,Blue,RED(x=4, y=6),36193213290
Blue,36193213290
Red,36206492624
winner,Blue,WIN
