1,Red,RED(x=5, y=5),2105292
2,Blue,REDSWAP(),2092792
3,Red,BLUE(x=7, y=4),3022852167
4,Blue,RED(x=4, y=6),3024783625
5,Red,BLUE(x=3, y=6),6039342000
6,Blue,RED(x=4, y=4),6038900416
7,Red,BLUE(x=6, y=5),9050253250
8,Blue,RED(x=3, y=5),9051267249
9,Red,BLUE(x=9, y=1),12066588125
10,Blue,RED(x=5, y=8),12064159249
11,Red,BLUE(x=9, y=0),15080393208
12,Blue,RED(x=3, y=8),15082133999
13,Red,BLUE(x=7, y=6),18095884333
14,Blue,RED(x=8, y=6),18094955582
15,Red,BLUE(x=7, y=7),21115067792
16,Blue,RED(x=5, y=9),21114242082
17,Red,BLUE(x=6, y=9),24132811625
18,Blue,RED(x=6, y=4),24130493832
19,Red,BLUE(x=8, y=3),27145546292
20,Blue,RED(x=9, y=9),27148220166
21,Red,BLUE(x=7, y=8),30165008376
22,Blue,RED(x=3, y=2),30169201332
23,Red,BLUE(x=8, y=2),33184913501
24,Blue,RED(x=6, y=8),33186015457
25,Red,BLUE(x=5, y=10),36189782251
26,Blue,RED(x=1, y=0),36187794707
27,Red,BLUE(x=6, y=6),39190310085
Blue,36187794707
Red,39190310085
winner,Red,WIN
