1,Red,RED(x=5, y=5),2076708
2,Blue,REDSWAP(),2032708
3,Red,BLUE(x=4, y=5),3019374875
4,Blue,RED(x=4, y=6),3016703791
5,Red,BLUE(x=6, y=4),6036427458
6,Blue,RED(x=6, y=5),6034068374
7,Red,BLUE(x=8, y=5),9052612042
8,Blue,RED(x=8, y=4),9051233249
9,Red,BLUE(x=1, y=7),12071077251
10,Blue,RED(x=0, y=10),12067862541
11,Red,BLUE(x=1, y=6),15086085251
12,Blue,RED(x=3, y=8),15084497332
13,Red,BLUE(x=4, y=7),18104415001
14,Blue,RED(x=3, y=7),18103596999
15,Red,BLUE(x=2, y=5),21120106251
16,Blue,RED(x=1, y=9),21122937332
17,Red,BLUE(x=8, y=1),24139097335
18,Blue,RED(x=9, y=4),24141450957
19,Red,BLUE(x=6, y=10),27160751127
20,Blue,RED(x=7, y=4),27157296416
21,Red,BLUE(x=3, y=3),30181339169
22,Blue,RED(x=10, y=4),30163609582
23,Red,BLUE(x=2, y=9),33183050336
24,Blue,RED(x=2, y=8),33164081874
Blue,33164081874
Red,33183050336
winner,Blue,WIN
