1,Red,RED(x=5, y=5),2172667
2,Blue,REDSWAP(),1794417
3,Red,BLUE(x=3, y=8),3020964375
4,Blue,RED(x=4, y=6),3018055292
5,Red,BLUE(x=8, y=3),6039429000
6,Blue,RED(x=8, y=5),6034698708
7,Red,BLUE(x=5, y=7),9052154375
8,Blue,RED(x=7, y=4),9047116749
9,Red,BLUE(x=9, y=4),12063744583
10,Blue,RED(x=7, y=5),12065597124
11,Red,BLUE(x=9, y=5),15082645541
12,Blue,RED(x=8, y=7),15083338791
13,Red,BLUE(x=8, y=6),18097213083
14,Blue,RED(x=10, y=0),18095568083
15,Red,BLUE(x=3, y=7),21113224833
16,Blue,RED(x=2, y=5),21113452416
17,Red,BLUE(x=8, y=0),24126883292
18,Blue,RED(x=3, y=6),24125848166
19,Red,BLUE(x=9, y=1),27145409667
20,Blue,RED(x=2, y=6),27143054541
21,Red,BLUE(x=7, y=7),30159385626
22,Blue,RED(x=6, y=5),30162509500
23,Red,BLUE(x=9, y=3),33172417459
24,Blue,RED(x=8, y=9),33177362208
25,Red,BLUE(x=8, y=1),36190131918
26,Blue,RED(x=0, y=10),36193656541
27,Red,BLUE(x=6, y=8),39204602293
28,Blue,RED(x=10, y=9),39210978832
29,Red,BLUE(x=5, y=9),42225109377
30,Blue,RED(x=10, y=3),42228361124
31,Red,BLUE(x=5, y=10),45230058627
32,Blue,RED(x=2, y=7),45229962958
33,Red,BLUE(x=9, y=2),47230552169
Blue,45229962958
Red,47230552169
winner,Red,WIN
