1,Red,RED(x=5, y=5),2002084
2,Blue,REDSWAP(),2197334
3,Red,BLUE(x=1, y=9),3023806875
4,Blue,RED(x=6, y=4),3018377209
5,Red,BLUE(x=7, y=3),6041405833
6,Blue,RED(x=7, y=4),6036607584
7,Red,BLUE(x=4, y=6),9055013917
8,Blue,RED(x=4, y=4),9051350709
9,Red,BLUE(x=2, y=6),12068910292
10,Blue,RED(x=2, y=5),12070011126
11,Red,BLUE(x=9, y=1),15083744126
12,Blue,RED(x=9, y=3),15083503126
13,Red,BLUE(x=2, y=4),18104012376
14,Blue,RED(x=1, y=5),18101053959
15,Red,BLUE(x=1, y=4),21122395209
16,Blue,RED(x=3, y=4),21115781043
17,Red,BLUE(x=1, y=7),24141636876
18,Blue,RED(x=8, y=3),24137818168
19,Red,BLUE(x=3, y=1),27160082459
20,Blue,RED(x=5, y=4),27154318043
21,Red,BLUE(x=6, y=0),30177013626
22,Blue,RED(x=10, y=3),30160197460
23,Red,BLUE(x=0, y=6),33178979167
24,Blue,RED(x=0, y=5),33160613585
Blue,33160613585
Red,33178979167
winner,Blue,WIN
