1,Red,RED(x=5, y=5),2532375
2,Blue,REDSWAP(),2212208
3,Red,BLUE(x=6, y=4),3024059625
4,Blue,RED(x=6, y=5),3022085708
5,Red,BLUE(x=8, y=4),6042614792
6,Blue,RED(x=8, y=2),6043550499
7,Red,BLUE(x=3, y=5),9057559251
8,Blue,RED(x=2, y=7),9056236165
9,Red,BLUE(x=3, y=4),12075628626
10,Blue,RED(x=3, y=6),12073188624
11,Red,BLUE(x=8, y=3),15091703834
12,Blue,RED(x=9, y=5),15090562458
13,Red,BLUE(x=5, y=4),18104074584
14,Blue,RED(x=7, y=6),18106678625
15,Red,BLUE(x=1, y=6),21119849168
16,Blue,RED(x=1, y=8),21125402792
17,Red,BLUE(x=1, y=9),24134714543
18,Blue,RED(x=4, y=5),24145384708
19,Red,BLUE(x=8, y=8),27154283002
20,Blue,RED(x=8, y=6),27165042958
21,Red,BLUE(x=7, y=7),30172442502
22,Blue,RED(x=0, y=9),30180996250
23,Red,BLUE(x=0, y=1),33191805919
24,Blue,RED(x=10, y=5),33186128250
25,Red,BLUE(x=6, y=6),36193324461
26,Blue,RED(x=7, y=5),36186485125
Blue,36186485125
Red,36193324461
winner,Blue,WIN
