1,Red,RED(x=5, y=5),2198667
2,Blue,REDSWAP(),1768042
3,Red,BLUE(x=4, y=5),3018907417
4,Blue,RED(x=9, y=1),3020606501
5,Red,BLUE(x=5, y=2),6038985417
6,Blue,RED(x=4, y=6),6041563667
7,Red,BLUE(x=6, y=5),9052489459
8,Blue,RED(x=6, y=4),9056886959
9,Red,BLUE(x=1, y=7),12068183792
10,Blue,RED(x=2, y=7),12071872584
11,Red,BLUE(x=2, y=5),15080731375
12,Blue,RED(x=1, y=8),15087984543
13,Red,BLUE(x=8, y=5),18097689333
14,Blue,RED(x=3, y=7),18101969959
15,Red,BLUE(x=7, y=8),21116782749
16,Blue,RED(x=7, y=3),21116972501
17,Red,BLUE(x=5, y=7),24136847541
18,Blue,RED(x=8, y=2),24136605251
19,Red,BLUE(x=0, y=3),27164548707
20,Blue,RED(x=0, y=9),27143828126
21,Red,BLUE(x=3, y=2),30168357041
22,Blue,RED(x=10, y=1),30145319668
Blue,30145319668
Red,30168357041
winner,Blue,WIN
