1,Red,RED(x=5, y=5),2340250
2,Blue,REDSWAP(),2280125
3,Red,BLUE(x=3, y=5),3024305334
4,Blue,RED(x=4, y=6),3020634208
5,Red,BLUE(x=1, y=9),6040494667
6,Blue,RED(x=2, y=7),6034408749
7,Red,BLUE(x=8, y=3),9053407334
8,Blue,RED(x=7, y=4),9050268541
9,Red,BLUE(x=8, y=4),12066414543
10,Blue,RED(x=8, y=6),12060940416
11,Red,BLUE(x=7, y=3),15081620668
12,Blue,RED(x=7, y=5),15079233250
13,Red,BLUE(x=9, y=4),18097704626
14,Blue,RED(x=0, y=8),18096122209
15,Red,BLUE(x=7, y=2),21114163709
16,Blue,RED(x=9, y=5),21108533001
17,Red,BLUE(x=2, y=8),24129084751
18,Blue,RED(x=3, y=7),24124933084
19,Red,BLUE(x=7, y=9),27142964292
20,Blue,RED(x=8, y=5),27143458834
21,Red,BLUE(x=7, y=7),30164264001
22,Blue,RED(x=6, y=4),30161068751
23,Red,BLUE(x=2, y=4),33182091709
24,Blue,RED(x=1, y=7),33165521042
25,Red,BLUE(x=5, y=3),36184590959
26,Blue,RED(x=10, y=5),36166804083
Blue,36166804083
Red,36184590959
winner,Blue,WIN
