1,Red,RED(x=5, y=5),2106875
2,Blue,REDSWAP(),2480625
3,Red,BLUE(x=9, y=2),3022180000
4,Blue,RED(x=9, y=3),3016691583
5,Red,BLUE(x=2, y=6),6039239292
6,Blue,RED(x=1, y=8),6036134167
7,Red,BLUE(x=3, y=8),9054189042
8,Blue,RED(x=3, y=7),9051015875
9,Red,BLUE(x=5, y=6),12069178667
10,Blue,RED(x=8, y=4),12063003875
11,Red,BLUE(x=6, y=5),15087487626
12,Blue,RED(x=7, y=3),15075115708
13,Red,BLUE(x=5, y=7),18103210085
14,Blue,RED(x=6, y=4),18089780875
15,Red,BLUE(x=2, y=8),21120530002
16,Blue,RED(x=2, y=7),21105372625
17,Red,BLUE(x=4, y=6),24133817919
18,Blue,RED(x=4, y=4),24119225333
19,Red,BLUE(x=10, y=0),27152533878
20,Blue,RED(x=2, y=5),27137891124
21,Red,BLUE(x=1, y=4),30172738294
22,Blue,RED(x=4, y=5),30157769624
23,Red,BLUE(x=3, y=6),33193611627
24,Blue,RED(x=1, y=6),33177152374
25,Red,BLUE(x=1, y=5),36215415502
26,Blue,RED(x=7, y=4),36196043791
27,Red,BLUE(x=7, y=8),39239094252
28,Blue,RED(x=3, y=4),39226926708
29,Red,BLUE(x=3, y=5),42268986044
30,Blue,RED(x=10, y=3),42237679374
31,Red,BLUE(x=10, y=4),45278839919
32,Blue,RED(x=0, y=6),45239852749
Blue,45239852749
Red,45278839919
winner,Blue,WIN
