1,Red,RED(x=5, y=5),2252291
2,Blue,REDSWAP(),2193667
3,Red,BLUE(x=7, y=4),3020684250
4,Blue,RED(x=4, y=5),3022504667
5,Red,BLUE(x=7, y=2),6035690125
6,Blue,RED(x=7, y=3),6037066792
7,Red,BLUE(x=9, y=2),9054194166
8,Blue,RED(x=9, y=1),9050217750
9,Red,BLUE(x=8, y=5),12067429416
10,Blue,RED(x=8, y=2),12063765958
11,Red,BLUE(x=2, y=9),15081038333
12,Blue,RED(x=6, y=4),15079527250
13,Red,BLUE(x=1, y=4),18100844375
14,Blue,RED(x=2, y=6),18099442334
15,Red,BLUE(x=1, y=1),21121183417
16,Blue,RED(x=1, y=7),21129205251
17,Red,BLUE(x=2, y=0),24153937750
18,Blue,RED(x=10, y=1),24152032418
19,Red,BLUE(x=0, y=6),27179994166
20,Blue,RED(x=0, y=8),27157562460
21,Red,BLUE(x=10, y=4),30181959458
22,Blue,RED(x=3, y=6),30158840669
Blue,30158840669
Red,30181959458
winner,Blue,WIN
