1,Red,RED(x=5, y=5),2113458
2,Blue,REDSWAP(),2068166
3,Red,BLUE(x=4, y=4),3020733291
4,Blue,RED(x=3, y=7),3022892582
5,Red,BLUE(x=0, y=10),6039447708
6,Blue,RED(x=4, y=5),6038822207
7,Red,BLUE(x=6, y=5),9056579208
8,Blue,RED(x=6, y=4),9051427207
9,Red,BLUE(x=8, y=2),12072338249
10,Blue,RED(x=7, y=4),12069860290
11,Red,BLUE(x=9, y=2),15086979374
12,Blue,RED(x=8, y=4),15085741623
13,Red,BLUE(x=10, y=2),18103847915
14,Blue,RED(x=9, y=4),18100988665
15,Red,BLUE(x=5, y=2),21121730790
16,Blue,RED(x=3, y=5),21121501499
17,Red,BLUE(x=9, y=6),24138697040
18,Blue,RED(x=2, y=5),24153971708
19,Red,BLUE(x=4, y=3),27171494665
20,Blue,RED(x=1, y=5),27177152749
21,Red,BLUE(x=10, y=7),30197229124
22,Blue,RED(x=0, y=6),30182151582
23,Red,BLUE(x=10, y=4),33198935457
24,Blue,RED(x=10, y=3),33182513540
Blue,33182513540
Red,33198935457
winner,Blue,WIN
