1,Red,RED(x=5, y=5),2073125
2,Blue,REDSWAP(),2106458
3,Red,BLUE(x=7, y=4),3022624667
4,Blue,RED(x=7, y=2),3016961875
5,Red,BLUE(x=8, y=3),6043732501
6,Blue,RED(x=6, y=6),6033267459
7,Red,BLUE(x=4, y=5),9057711584
8,Blue,RED(x=2, y=8),9049534417
9,Red,BLUE(x=8, y=5),12068601834
10,Blue,RED(x=8, y=2),12063041459
11,Red,BLUE(x=3, y=7),15080164834
12,Blue,RED(x=3, y=8),15080028334
13,Red,BLUE(x=5, y=4),18091907959
14,Blue,RED(x=8, y=6),18095708251
15,Red,BLUE(x=2, y=7),21109033542
16,Blue,RED(x=4, y=7),21114401751
17,Red,BLUE(x=0, y=8),24127130292
18,Blue,RED(x=0, y=9),24128556167
19,Red,BLUE(x=6, y=8),27144934500
20,Blue,RED(x=7, y=6),27146415792
21,Red,BLUE(x=10, y=4),30160905583
22,Blue,RED(x=9, y=6),30160810917
23,Red,BLUE(x=9, y=9),33180088292
24,Blue,RED(x=5, y=6),33177554750
25,Red,BLUE(x=10, y=6),36198278083
26,Blue,RED(x=10, y=5),36179015958
27,Red,BLUE(x=1, y=8),39199742458
28,Blue,RED(x=1, y=9),39179307375
Blue,39179307375
Red,39199742458
winner,Blue,WIN
