1,Red,RED(x=5, y=5),301823375
2,Blue,REDSWAP(),2294375
3,Red,BLUE(x=3, y=6),3325110958
4,Blue,RED(x=3, y=7),3027316833
5,Red,BLUE(x=7, y=4),6344477124
6,Blue,RED(x=0, y=10),6046607625
7,Red,BLUE(x=6, y=7),9360196333
8,Blue,RED(x=7, y=2),9057735667
9,Red,BLUE(x=8, y=1),12375843875
10,Blue,RED(x=8, y=2),12070380542
11,Red,BLUE(x=3, y=5),15388960958
12,Blue,RED(x=6, y=6),15088358500
13,Red,BLUE(x=4, y=3),18406706458
14,Blue,RED(x=4, y=6),18104157667
15,Red,BLUE(x=10, y=0),21420238208
16,Blue,RED(x=10, y=1),21121592959
17,Red,BLUE(x=4, y=4),24437190166
18,Blue,RED(x=2, y=7),24140362667
19,Red,BLUE(x=8, y=6),27452882500
20,Blue,RED(x=6, y=3),27159345833
21,Red,BLUE(x=3, y=3),30473079167
22,Blue,RED(x=1, y=7),30194188125
23,Red,BLUE(x=10, y=2),33510317834
24,Blue,RED(x=5, y=4),33217662333
25,Red,BLUE(x=9, y=10),36538041375
26,Blue,RED(x=0, y=7),36223355583
27,Red,BLUE(x=9, y=2),39539892833
28,Blue,RED(x=9, y=1),39223795833
Blue,39223795833
Red,39539892833
winner,Blue,WIN
