1,Red,RED(x=5, y=5),2366959
2,Blue,REDSWAP(),2019792
3,Red,BLUE(x=4, y=4),3022087959
4,Blue,RED(x=7, y=5),3022740209
5,Red,BLUE(x=6, y=5),6042088501
6,Blue,RED(x=2, y=7),6041540459
7,Red,BLUE(x=6, y=4),9056250043
8,Blue,RED(x=6, y=7),9054382834
9,Red,BLUE(x=5, y=7),12073884877
10,Blue,RED(x=8, y=1),12072110418
11,Red,BLUE(x=7, y=1),15092441752
12,Blue,RED(x=9, y=1),15085180793
13,Red,BLUE(x=7, y=2),18110984252
14,Blue,RED(x=5, y=9),18099832502
15,Red,BLUE(x=4, y=9),21125599002
16,Blue,RED(x=2, y=8),21113888294
17,Red,BLUE(x=6, y=6),24144253627
18,Blue,RED(x=3, y=3),24135034627
19,Red,BLUE(x=5, y=8),27165463293
20,Blue,RED(x=2, y=6),27153155044
21,Red,BLUE(x=7, y=3),30183795668
22,Blue,RED(x=0, y=10),30172097794
23,Red,BLUE(x=3, y=10),33190482418
24,Blue,RED(x=1, y=10),33174469710
25,Red,BLUE(x=8, y=0),36192091210
Blue,33174469710
Red,36192091210
winner,Red,WIN
