1,Red,RED(x=5, y=5),2035292
2,Blue,REDSWAP(),2439083
3,Red,BLUE(x=7, y=5),3023159458
4,Blue,RED(x=7, y=6),3022011708
5,Red,BLUE(x=6, y=7),6037948375
6,Blue,RED(x=6, y=6),6038754500
7,Red,BLUE(x=2, y=7),9052111959
8,Blue,RED(x=6, y=5),9051288083
9,Red,BLUE(x=5, y=4),12069952917
10,Blue,RED(x=1, y=8),12064482708
11,Red,BLUE(x=2, y=8),15086513542
12,Blue,RED(x=4, y=5),15083431916
13,Red,BLUE(x=3, y=5),18101891417
14,Blue,RED(x=1, y=10),18099073749
15,Red,BLUE(x=4, y=4),21119894750
16,Blue,RED(x=3, y=9),21114837707
17,Red,BLUE(x=4, y=3),24133080833
18,Blue,RED(x=0, y=10),24132875457
19,Red,BLUE(x=7, y=4),27146693458
20,Blue,RED(x=4, y=8),27151978124
21,Red,BLUE(x=9, y=4),30163277166
22,Blue,RED(x=9, y=6),30168067332
23,Red,BLUE(x=7, y=9),33183028291
24,Blue,RED(x=8, y=6),33184538998
25,Red,BLUE(x=5, y=1),36201084207
26,Blue,RED(x=5, y=7),36200415039
27,Red,BLUE(x=10, y=5),39217366332
28,Blue,RED(x=10, y=6),39202233372
29,Red,BLUE(x=2, y=10),42218559332
30,Blue,RED(x=2, y=9),42202494580
Blue,42202494580
Red,42218559332
winner,Blue,WIN
