1,Red,RED(x=5, y=5),2246500
2,Blue,REDSWAP(),1631541
3,Red,BLUE(x=2, y=6),3023110166
4,Blue,RED(x=1, y=8),3018387791
5,Red,BLUE(x=3, y=8),6044305375
6,Blue,RED(x=3, y=7),6033847583
7,Red,BLUE(x=7, y=5),9061180875
8,Blue,RED(x=6, y=3),9044973749
9,Red,BLUE(x=9, y=2),12077033542
10,Blue,RED(x=9, y=1),12056465083
11,Red,BLUE(x=7, y=6),15091755375
12,Blue,RED(x=8, y=2),15072805000
13,Red,BLUE(x=5, y=2),18105177750
14,Blue,RED(x=4, y=6),18085745333
15,Red,BLUE(x=6, y=1),21124725416
16,Blue,RED(x=2, y=8),21105094916
17,Red,BLUE(x=3, y=4),24140715041
18,Blue,RED(x=10, y=1),24121772541
19,Red,BLUE(x=4, y=5),27161912457
20,Blue,RED(x=6, y=4),27151102916
21,Red,BLUE(x=4, y=3),30194149290
22,Blue,RED(x=0, y=9),30157331916
23,Red,BLUE(x=10, y=3),33197260748
24,Blue,RED(x=7, y=2),33158917583
Blue,33158917583
Red,33197260748
winner,Blue,WIN
