1,Red,RED(x=5, y=5),2075000
2,Blue,REDSWAP(),1905250
3,Red,BLUE(x=8, y=3),3021137416
4,Blue,RED(x=6, y=6),3021753042
5,Red,BLUE(x=5, y=6),6039761083
6,Blue,RED(x=6, y=5),6040635917
7,Red,BLUE(x=8, y=5),9056831125
8,Blue,RED(x=8, y=4),9052601626
9,Red,BLUE(x=3, y=4),12068932791
10,Blue,RED(x=9, y=4),12065259084
11,Red,BLUE(x=2, y=5),15081731708
12,Blue,RED(x=2, y=6),15078029584
13,Red,BLUE(x=0, y=7),18095646874
14,Blue,RED(x=1, y=7),18091603292
15,Red,BLUE(x=3, y=6),21109289208
16,Blue,RED(x=3, y=7),21110800417
17,Red,BLUE(x=4, y=6),24122716500
18,Blue,RED(x=0, y=10),24127664751
19,Red,BLUE(x=5, y=7),27135680333
20,Blue,RED(x=4, y=2),27141645459
21,Red,BLUE(x=3, y=5),30154507958
22,Blue,RED(x=1, y=4),30158568792
23,Red,BLUE(x=2, y=3),33172674291
24,Blue,RED(x=2, y=1),33176610376
25,Red,BLUE(x=6, y=7),36190744916
26,Blue,RED(x=6, y=1),36193059542
27,Red,BLUE(x=3, y=1),39209146666
28,Blue,RED(x=7, y=1),39211614583
29,Red,BLUE(x=2, y=2),42226042874
30,Blue,RED(x=5, y=10),42227458667
31,Red,BLUE(x=3, y=3),45241443333
32,Blue,RED(x=2, y=8),45245990709
33,Red,BLUE(x=4, y=9),47255002291
34,Blue,RED(x=7, y=10),47260425459
35,Red,BLUE(x=5, y=8),49268934832
36,Blue,RED(x=3, y=2),49273531584
37,Red,BLUE(x=4, y=10),51274623665
38,Blue,RED(x=10, y=1),51277473542
39,Red,BLUE(x=3, y=0),53275762206
Blue,51277473542
Red,53275762206
winner,Red,WIN
