1,Red,RED(x=5, y=5),2221208
2,Blue,REDSWAP(),2217208
3,Red,BLUE(x=6, y=6),3021059250
4,Blue,RED(x=2, y=8),3021912750
5,Red,BLUE(x=6, y=7),6035878708
6,Blue,RED(x=7, y=3),6039291250
7,Red,BLUE(x=4, y=6),9046908583
8,Blue,RED(x=4, y=5),9055645375
9,Red,BLUE(x=10, y=0),12059892458
10,Blue,RED(x=9, y=2),12070666458
11,Red,BLUE(x=2, y=5),15072321167
12,Blue,RED(x=3, y=6),15084059083
13,Red,BLUE(x=9, y=3),18087119834
14,Blue,RED(x=6, y=4),18100959292
15,Red,BLUE(x=4, y=2),21101992959
16,Blue,RED(x=10, y=1),21118112833
17,Red,BLUE(x=3, y=8),24121578459
18,Blue,RED(x=2, y=6),24148475167
19,Red,BLUE(x=5, y=6),27154656459
20,Blue,RED(x=1, y=6),27174800126
21,Red,BLUE(x=8, y=9),30179877584
22,Blue,RED(x=0, y=7),30185525501
23,Red,BLUE(x=8, y=3),33181444876
24,Blue,RED(x=8, y=2),33185980210
Blue,33185980210
Red,33181444876
winner,Blue,WIN
