1,Red,RED(x=5, y=5),2338750
2,Blue,REDSWAP(),2159750
3,Red,BLUE(x=4, y=4),3020903125
4,Blue,RED(x=7, y=3),3024781250
5,Red,BLUE(x=4, y=6),6040657792
6,Blue,RED(x=4, y=5),6044358417
7,Red,BLUE(x=1, y=7),9051595834
8,Blue,RED(x=1, y=8),9057772500
9,Red,BLUE(x=2, y=8),12063864418
10,Blue,RED(x=2, y=7),12074998834
11,Red,BLUE(x=3, y=7),15079972501
12,Blue,RED(x=3, y=6),15092978751
13,Red,BLUE(x=10, y=1),18097596376
14,Blue,RED(x=8, y=4),18109900668
15,Red,BLUE(x=8, y=2),21116361751
16,Blue,RED(x=7, y=4),21124214418
17,Red,BLUE(x=6, y=2),24130985709
18,Blue,RED(x=9, y=4),24146403959
19,Red,BLUE(x=3, y=1),27150384459
20,Blue,RED(x=0, y=9),27163872167
21,Red,BLUE(x=0, y=5),30168496459
22,Blue,RED(x=10, y=3),30169765834
23,Red,BLUE(x=1, y=9),33170488626
24,Blue,RED(x=6, y=4),33171697792
Blue,33171697792
Red,33170488626
winner,Blue,WIN
