1,Red,RED(x=5, y=5),1957333
2,Blue,REDSWAP(),1899625
3,Red,BLUE(x=4, y=6),3023608624
4,Blue,RED(x=4, y=5),3020758375
5,Red,BLUE(x=5, y=6),6038436999
6,Blue,RED(x=6, y=5),6040187250
7,Red,BLUE(x=7, y=6),9049716957
8,Blue,RED(x=8, y=3),9052894792
9,Red,BLUE(x=1, y=6),12062263541
10,Blue,RED(x=3, y=5),12071411625
11,Red,BLUE(x=3, y=6),15075572583
12,Blue,RED(x=2, y=4),15089784625
13,Red,BLUE(x=10, y=2),18088901416
14,Blue,RED(x=10, y=0),18108905958
15,Red,BLUE(x=6, y=7),21103050583
16,Blue,RED(x=7, y=4),21124425333
17,Red,BLUE(x=0, y=6),24122934750
18,Blue,RED(x=1, y=4),24139165208
19,Red,BLUE(x=7, y=5),27143082000
20,Blue,RED(x=9, y=1),27161761666
21,Red,BLUE(x=0, y=10),30175033583
22,Blue,RED(x=2, y=5),30189832707
23,Red,BLUE(x=1, y=5),33196104500
24,Blue,RED(x=8, y=2),33197750999
25,Red,BLUE(x=9, y=2),36200832209
26,Blue,RED(x=0, y=4),36199352041
Blue,36199352041
Red,36200832209
winner,Blue,WIN
