1,Red,RED(x=5, y=5),2120833
2,Blue,REDSWAP(),2333292
3,Red,BLUE(x=1, y=9),3020179875
4,Blue,RED(x=8, y=2),3022837750
5,Red,BLUE(x=6, y=3),6037819541
6,Blue,RED(x=3, y=5),6043577500
7,Red,BLUE(x=3, y=7),9054252583
8,Blue,RED(x=4, y=5),9054957250
9,Red,BLUE(x=1, y=5),12067865791
10,Blue,RED(x=1, y=6),12073716708
11,Red,BLUE(x=7, y=4),15082567166
12,Blue,RED(x=6, y=6),15088241458
13,Red,BLUE(x=0, y=7),18100435374
14,Blue,RED(x=0, y=6),18105064708
15,Red,BLUE(x=7, y=1),21116634957
16,Blue,RED(x=7, y=6),21119285000
17,Red,BLUE(x=9, y=2),24132329623
18,Blue,RED(x=8, y=5),24132718250
19,Red,BLUE(x=10, y=1),27151694998
20,Blue,RED(x=6, y=5),27148259792
21,Red,BLUE(x=8, y=3),30166504873
22,Blue,RED(x=9, y=5),30164635417
23,Red,BLUE(x=3, y=9),33183977998
24,Blue,RED(x=10, y=5),33169867834
25,Red,BLUE(x=4, y=10),36185476832
26,Blue,RED(x=2, y=6),36170315334
Blue,36170315334
Red,36185476832
winner,Blue,WIN
