1,Red,RED(x=5, y=5),2235625
2,Blue,REDSWAP(),2225291
3,Red,BLUE(x=4, y=5),3015923791
4,Blue,RED(x=4, y=6),3019087208
5,Red,BLUE(x=7, y=5),6036843624
6,Blue,RED(x=6, y=3),6036541000
7,Red,BLUE(x=8, y=3),9049459582
8,Blue,RED(x=8, y=2),9048359833
9,Red,BLUE(x=5, y=3),12064578707
10,Blue,RED(x=3, y=6),12064636000
11,Red,BLUE(x=1, y=8),15077410291
12,Blue,RED(x=2, y=6),15078997250
13,Red,BLUE(x=6, y=6),18094723666
14,Blue,RED(x=9, y=2),18094794709
15,Red,BLUE(x=6, y=7),21113183249
16,Blue,RED(x=7, y=3),21114727125
17,Red,BLUE(x=5, y=8),24133665166
18,Blue,RED(x=1, y=6),24143331459
19,Red,BLUE(x=3, y=8),27163462416
20,Blue,RED(x=10, y=2),27165669876
21,Red,BLUE(x=0, y=7),30189026999
22,Blue,RED(x=0, y=6),30167570626
23,Red,BLUE(x=5, y=4),33190626458
24,Blue,RED(x=6, y=4),33167810959
Blue,33167810959
Red,33190626458
winner,Blue,WIN
