1,Red,RED(x=5, y=5),2111333
2,Blue,REDSWAP(),1897500
3,Red,BLUE(x=5, y=6),3022607208
4,Blue,RED(x=6, y=5),3023003541
5,Red,BLUE(x=2, y=7),6040688375
6,Blue,RED(x=4, y=6),6042026499
7,Red,BLUE(x=4, y=4),9058065917
8,Blue,RED(x=3, y=5),9056584082
9,Red,BLUE(x=0, y=10),12071646500
10,Blue,RED(x=8, y=5),12073976666
11,Red,BLUE(x=7, y=5),15087308750
12,Blue,RED(x=7, y=4),15088858250
13,Red,BLUE(x=9, y=2),18102609667
14,Blue,RED(x=8, y=4),18105832625
15,Red,BLUE(x=2, y=3),21117912709
16,Blue,RED(x=2, y=5),21123852417
17,Red,BLUE(x=2, y=2),24133624209
18,Blue,RED(x=1, y=6),24139653542
19,Red,BLUE(x=2, y=8),27154139167
20,Blue,RED(x=4, y=5),27155739583
21,Red,BLUE(x=10, y=7),30171825583
22,Blue,RED(x=0, y=6),30176041708
23,Red,BLUE(x=5, y=7),33187153375
24,Blue,RED(x=10, y=3),33190173208
25,Red,BLUE(x=5, y=8),36201206042
26,Blue,RED(x=9, y=3),36191900583
Blue,36191900583
Red,36201206042
winner,Blue,WIN
