1,Red,RED(x=5, y=5),2133750
2,Blue,REDSWAP(),2280458
3,Red,BLUE(x=3, y=5),3021774833
4,Blue,RED(x=3, y=6),3016396458
5,Red,BLUE(x=7, y=4),6035501167
6,Blue,RED(x=7, y=5),6033715833
7,Red,BLUE(x=6, y=5),9048363751
8,Blue,RED(x=4, y=7),9048257875
9,Red,BLUE(x=5, y=7),12064363917
10,Blue,RED(x=9, y=2),12062488125
11,Red,BLUE(x=8, y=2),15080012417
12,Blue,RED(x=6, y=8),15079130625
13,Red,BLUE(x=4, y=8),18097947959
14,Blue,RED(x=5, y=3),18094333709
15,Red,BLUE(x=5, y=6),21117172334
16,Blue,RED(x=1, y=8),21114702667
17,Red,BLUE(x=8, y=1),24132248917
18,Blue,RED(x=6, y=3),24132698792
19,Red,BLUE(x=8, y=3),27149441959
20,Blue,RED(x=7, y=6),27149913667
21,Red,BLUE(x=3, y=9),30170002251
22,Blue,RED(x=9, y=10),30178789583
23,Red,BLUE(x=3, y=10),33178736751
24,Blue,RED(x=4, y=2),33184140792
25,Red,BLUE(x=8, y=0),36182207918
Blue,33184140792
Red,36182207918
winner,Red,WIN
