1,Red,RED(x=5, y=5),2402833
2,Blue,REDSWAP(),2484209
3,Red,BLUE(x=4, y=5),3019550958
4,Blue,RED(x=3, y=8),3023094459
5,Red,BLUE(x=5, y=7),6040171874
6,Blue,RED(x=1, y=9),6043784293
7,Red,BLUE(x=4, y=6),9056663624
8,Blue,RED(x=6, y=7),9055174543
9,Red,BLUE(x=5, y=8),12071374374
10,Blue,RED(x=4, y=2),12070139543
11,Red,BLUE(x=4, y=7),15089663166
12,Blue,RED(x=9, y=1),15082550751
13,Red,BLUE(x=5, y=3),18104380332
14,Blue,RED(x=7, y=0),18096246584
15,Red,BLUE(x=8, y=0),21121306332
16,Blue,RED(x=5, y=10),21110326626
17,Red,BLUE(x=4, y=9),24135859248
18,Blue,RED(x=10, y=1),24125804918
19,Red,BLUE(x=7, y=1),27151739956
20,Blue,RED(x=1, y=10),27142723543
21,Red,BLUE(x=6, y=2),30169772789
22,Blue,RED(x=2, y=10),30161453751
23,Red,BLUE(x=4, y=10),33172425622
24,Blue,RED(x=4, y=4),33162953126
25,Red,BLUE(x=5, y=4),36172769539
Blue,33162953126
Red,36172769539
winner,Red,WIN
