1,Red,RED(x=5, y=5),2343292
2,Blue,REDSWAP(),1619208
3,Red,BLUE(x=3, y=6),3021081667
4,Blue,RED(x=1, y=9),3021991416
5,Red,BLUE(x=4, y=5),6039721500
6,Blue,RED(x=4, y=8),6040338125
7,Red,BLUE(x=5, y=3),9053308959
8,Blue,RED(x=3, y=7),9055293125
9,Red,BLUE(x=5, y=6),12071413292
10,Blue,RED(x=4, y=6),12069618458
11,Red,BLUE(x=3, y=8),15083100000
12,Blue,RED(x=8, y=3),15085855625
13,Red,BLUE(x=2, y=9),18096888583
14,Blue,RED(x=6, y=5),18101441708
15,Red,BLUE(x=4, y=7),21111982958
16,Blue,RED(x=2, y=8),21119495875
17,Red,BLUE(x=10, y=4),24131200875
18,Blue,RED(x=7, y=4),24138941000
19,Red,BLUE(x=7, y=8),27150809375
20,Blue,RED(x=9, y=3),27157028833
21,Red,BLUE(x=0, y=0),30175978250
22,Blue,RED(x=10, y=3),30165826916
23,Red,BLUE(x=8, y=9),33180033834
24,Blue,RED(x=0, y=9),33167196083
Blue,33167196083
Red,33180033834
winner,Blue,WIN
