1,Red,RED(x=5, y=5),1921208
2,Blue,REDSWAP(),1750084
3,Red,BLUE(x=8, y=3),3023146916
4,Blue,RED(x=4, y=6),3016566293
5,Red,BLUE(x=2, y=7),6042028625
6,Blue,RED(x=3, y=5),6035782418
7,Red,BLUE(x=8, y=5),9053123333
8,Blue,RED(x=7, y=3),9047362502
9,Red,BLUE(x=8, y=2),12067053417
10,Blue,RED(x=2, y=6),12064431586
11,Red,BLUE(x=8, y=4),15079241000
12,Blue,RED(x=7, y=7),15076337586
13,Red,BLUE(x=9, y=1),18091310917
14,Blue,RED(x=6, y=5),18090684669
15,Red,BLUE(x=6, y=6),21107317000
16,Blue,RED(x=3, y=6),21105520128
17,Red,BLUE(x=5, y=7),24122458542
18,Blue,RED(x=6, y=7),24119660044
19,Red,BLUE(x=5, y=8),27138516584
20,Blue,RED(x=10, y=6),27133862794
21,Red,BLUE(x=7, y=5),30155310751
22,Blue,RED(x=0, y=9),30154164461
23,Red,BLUE(x=5, y=9),33170976043
24,Blue,RED(x=0, y=4),33173392795
25,Red,BLUE(x=4, y=10),36176732126
26,Blue,RED(x=2, y=9),36175507170
27,Red,BLUE(x=10, y=0),39177068668
Blue,36175507170
Red,39177068668
winner,Red,WIN
