1,Red,RED(x=5, y=5),2042084
2,Blue,REDSWAP(),2263458
3,Red,BLUE(x=3, y=6),3022057542
4,Blue,RED(x=1, y=9),3019209000
5,Red,BLUE(x=4, y=8),6043692834
6,Blue,RED(x=4, y=7),6038677208
7,Red,BLUE(x=2, y=8),9060825084
8,Blue,RED(x=3, y=7),9054163792
9,Red,BLUE(x=2, y=7),12079099251
10,Blue,RED(x=6, y=5),12069363334
11,Red,BLUE(x=3, y=8),15095380959
12,Blue,RED(x=4, y=4),15087386418
13,Red,BLUE(x=2, y=5),18110199501
14,Blue,RED(x=3, y=3),18104052001
15,Red,BLUE(x=2, y=6),21123333793
16,Blue,RED(x=2, y=4),21117661251
17,Red,BLUE(x=7, y=3),24141065502
18,Blue,RED(x=1, y=5),24135496293
19,Red,BLUE(x=6, y=6),27154035835
20,Blue,RED(x=7, y=5),27153727918
21,Red,BLUE(x=10, y=0),30168678419
22,Blue,RED(x=3, y=4),30166668376
23,Red,BLUE(x=7, y=2),33184307335
24,Blue,RED(x=8, y=5),33183777585
25,Red,BLUE(x=0, y=4),36203782418
26,Blue,RED(x=5, y=4),36200129127
27,Red,BLUE(x=2, y=2),39224687793
28,Blue,RED(x=9, y=5),39218282793
29,Red,BLUE(x=2, y=0),42241771876
30,Blue,RED(x=10, y=4),42226162709
31,Red,BLUE(x=9, y=10),45244987709
32,Blue,RED(x=0, y=5),45227852793
Blue,45227852793
Red,45244987709
winner,Blue,WIN
