1,Red,RED(x=5, y=5),2313583
2,Blue,REDSWAP(),1977583
3,Red,BLUE(x=7, y=2),3024516500
4,Blue,RED(x=7, y=3),3019035583
5,Red,BLUE(x=2, y=8),6042337834
6,Blue,RED(x=2, y=5),6038741583
7,Red,BLUE(x=2, y=9),9054670834
8,Blue,RED(x=4, y=5),9053262000
9,Red,BLUE(x=7, y=4),12073408876
10,Blue,RED(x=3, y=6),12070853708
11,Red,BLUE(x=1, y=6),15091200459
12,Blue,RED(x=7, y=5),15088190000
13,Red,BLUE(x=6, y=3),18105538167
14,Blue,RED(x=6, y=5),18101900459
15,Red,BLUE(x=2, y=4),21121308209
16,Blue,RED(x=1, y=5),21114958834
17,Red,BLUE(x=9, y=6),24138435167
18,Blue,RED(x=8, y=4),24131175459
19,Red,BLUE(x=7, y=9),27157850001
20,Blue,RED(x=9, y=3),27150084667
21,Red,BLUE(x=6, y=0),30179603917
22,Blue,RED(x=3, y=5),30167876042
23,Red,BLUE(x=5, y=4),33205724834
24,Blue,RED(x=10, y=3),33186227792
25,Red,BLUE(x=6, y=4),36213011251
26,Blue,RED(x=0, y=6),36188266667
Blue,36188266667
Red,36213011251
winner,Blue,WIN
