1,Red,RED(x=5, y=5),2006916
2,Blue,REDSWAP(),1986958
3,Red,BLUE(x=2, y=7),3018342749
4,Blue,RED(x=6, y=4),3016886041
5,Red,BLUE(x=8, y=3),6035362666
6,Blue,RED(x=2, y=5),6036038083
7,Red,BLUE(x=7, y=4),9053694083
8,Blue,RED(x=8, y=2),9052514083
9,Red,BLUE(x=7, y=5),12071487583
10,Blue,RED(x=7, y=3),12068490000
11,Red,BLUE(x=0, y=10),15086417416
12,Blue,RED(x=2, y=8),15089569333
13,Red,BLUE(x=1, y=8),18101301749
14,Blue,RED(x=2, y=6),18105991750
15,Red,BLUE(x=3, y=6),21117809541
16,Blue,RED(x=4, y=4),21121239542
17,Red,BLUE(x=1, y=4),24134569083
18,Blue,RED(x=9, y=2),24138810542
19,Red,BLUE(x=6, y=2),27152967750
20,Blue,RED(x=3, y=4),27159210125
21,Red,BLUE(x=4, y=3),30176085125
22,Blue,RED(x=5, y=4),30199028666
23,Red,BLUE(x=4, y=6),33209411750
24,Blue,RED(x=1, y=5),33220407250
25,Red,BLUE(x=6, y=5),36231479250
26,Blue,RED(x=0, y=5),36233040416
27,Red,BLUE(x=2, y=10),39236705292
28,Blue,RED(x=10, y=2),39234661749
Blue,39234661749
Red,39236705292
winner,Blue,WIN
