1,Red,RED(x=5, y=5),2296791
2,Blue,REDSWAP(),2231375
3,Red,BLUE(x=4, y=5),3017931958
4,Blue,RED(x=3, y=7),3020554666
5,Red,BLUE(x=7, y=3),6033826250
6,Blue,RED(x=1, y=9),6039618708
7,Red,BLUE(x=8, y=1),9050047958
8,Blue,RED(x=5, y=6),9050482208
9,Red,BLUE(x=2, y=7),12067034541
10,Blue,RED(x=7, y=6),12066432375
11,Red,BLUE(x=8, y=6),15082104666
12,Blue,RED(x=0, y=10),15079829250
13,Red,BLUE(x=7, y=7),18098388291
14,Blue,RED(x=8, y=5),18095711000
15,Red,BLUE(x=7, y=2),21111803791
16,Blue,RED(x=2, y=8),21114016333
17,Red,BLUE(x=5, y=9),24129725916
18,Blue,RED(x=6, y=6),24128872041
19,Red,BLUE(x=4, y=3),27148881666
20,Blue,RED(x=9, y=5),27147376333
21,Red,BLUE(x=1, y=1),30167717916
22,Blue,RED(x=10, y=4),30152779333
23,Red,BLUE(x=4, y=7),33169209332
24,Blue,RED(x=4, y=6),33153144750
Blue,33153144750
Red,33169209332
winner,Blue,WIN
