1,Red,RED(x=5, y=5),2059625
2,Blue,REDSWAP(),1877667
3,Red,BLUE(x=9, y=1),3026804125
4,Blue,RED(x=2, y=6),3018858292
5,Red,BLUE(x=7, y=5),6043394417
6,Blue,RED(x=6, y=6),6037717833
7,Red,BLUE(x=5, y=6),9054079750
8,Blue,RED(x=3, y=5),9051144875
9,Red,BLUE(x=6, y=5),12071523083
10,Blue,RED(x=7, y=6),12063313333
11,Red,BLUE(x=6, y=4),15086249833
12,Blue,RED(x=4, y=8),15081036416
13,Red,BLUE(x=9, y=0),18099249000
14,Blue,RED(x=0, y=10),18099258291
15,Red,BLUE(x=6, y=3),21115276209
16,Blue,RED(x=5, y=7),21112672499
17,Red,BLUE(x=7, y=2),24130508959
18,Blue,RED(x=8, y=7),24123919041
19,Red,BLUE(x=2, y=7),27144819959
20,Blue,RED(x=2, y=9),27135648791
21,Red,BLUE(x=8, y=2),30162908459
22,Blue,RED(x=8, y=5),30148114832
23,Red,BLUE(x=2, y=8),33174467792
24,Blue,RED(x=3, y=9),33162862373
25,Red,BLUE(x=9, y=10),36187837709
26,Blue,RED(x=9, y=4),36179794914
27,Red,BLUE(x=3, y=3),39204970959
28,Blue,RED(x=1, y=9),39196003956
29,Red,BLUE(x=0, y=9),42219884126
30,Blue,RED(x=10, y=3),42198233497
Blue,42198233497
Red,42219884126
winner,Blue,WIN
