1,Red,RED(x=5, y=5),2022375
2,Blue,REDSWAP(),1815750
3,Red,BLUE(x=4, y=6),3023767750
4,Blue,RED(x=4, y=5),3017524167
5,Red,BLUE(x=6, y=6),6037686042
6,Blue,RED(x=2, y=6),6034025209
7,Red,BLUE(x=9, y=1),9049885709
8,Blue,RED(x=7, y=5),9048152000
9,Red,BLUE(x=6, y=5),12065192709
10,Blue,RED(x=7, y=3),12060421375
11,Red,BLUE(x=6, y=4),15083610876
12,Blue,RED(x=6, y=3),15077476917
13,Red,BLUE(x=3, y=5),18097495876
14,Blue,RED(x=4, y=4),18092741208
15,Red,BLUE(x=8, y=2),21117127251
16,Blue,RED(x=8, y=3),21110091083
17,Red,BLUE(x=7, y=6),24131497334
18,Blue,RED(x=3, y=6),24129806042
19,Red,BLUE(x=0, y=9),27146370584
20,Blue,RED(x=9, y=3),27147504084
21,Red,BLUE(x=8, y=5),30167701376
22,Blue,RED(x=5, y=3),30177613043
23,Red,BLUE(x=1, y=1),33198530167
24,Blue,RED(x=1, y=7),33198340751
25,Red,BLUE(x=0, y=6),36221958292
26,Blue,RED(x=0, y=8),36206286376
27,Red,BLUE(x=7, y=7),39226547583
28,Blue,RED(x=10, y=3),39208005168
Blue,39208005168
Red,39226547583
winner,Blue,WIN
