1,Red,RED(x=5, y=5),2067125
2,Blue,REDSWAP(),1845167
3,Red,BLUE(x=2, y=8),3021465083
4,Blue,RED(x=7, y=3),3020154833
5,Red,BLUE(x=2, y=9),6037007083
6,Blue,RED(x=9, y=1),6038538458
7,Red,BLUE(x=1, y=7),9048755000
8,Blue,RED(x=4, y=3),9052300499
9,Red,BLUE(x=1, y=8),12066585667
10,Blue,RED(x=2, y=6),12066360249
11,Red,BLUE(x=6, y=3),15085550209
12,Blue,RED(x=1, y=6),15082919915
13,Red,BLUE(x=3, y=4),18098540959
14,Blue,RED(x=4, y=5),18098477082
15,Red,BLUE(x=8, y=4),21114332625
16,Blue,RED(x=6, y=4),21114066873
17,Red,BLUE(x=8, y=6),24133429959
18,Blue,RED(x=8, y=2),24132898956
19,Red,BLUE(x=6, y=6),27152998418
20,Blue,RED(x=3, y=5),27162692456
21,Red,BLUE(x=2, y=4),30182393085
22,Blue,RED(x=0, y=6),30167634331
23,Red,BLUE(x=10, y=0),33184217252
24,Blue,RED(x=10, y=1),33168152081
Blue,33168152081
Red,33184217252
winner,Blue,WIN
