1,Red,RED(x=5, y=5),2307208
2,Blue,REDSWAP(),2068541
3,Red,BLUE(x=8, y=2),3018338458
4,Blue,RED(x=3, y=6),3022571541
5,Red,BLUE(x=2, y=7),6032818125
6,Blue,RED(x=4, y=6),6040048250
7,Red,BLUE(x=2, y=6),9046289667
8,Blue,RED(x=3, y=8),9058161708
9,Red,BLUE(x=2, y=8),12058198250
10,Blue,RED(x=4, y=4),12072392874
11,Red,BLUE(x=3, y=4),15074042125
12,Blue,RED(x=3, y=2),15085145791
13,Red,BLUE(x=4, y=3),18091240625
14,Blue,RED(x=8, y=4),18100017207
15,Red,BLUE(x=2, y=9),21106613375
16,Blue,RED(x=1, y=4),21120291832
17,Red,BLUE(x=5, y=2),24125760500
18,Blue,RED(x=2, y=4),24140890540
19,Red,BLUE(x=2, y=5),27156697250
20,Blue,RED(x=6, y=6),27173267082
21,Red,BLUE(x=5, y=1),30179060833
22,Blue,RED(x=1, y=6),30196942291
23,Red,BLUE(x=5, y=0),33188686333
24,Blue,RED(x=8, y=6),33203688208
25,Red,BLUE(x=1, y=10),36191903208
Blue,33203688208
Red,36191903208
winner,Red,WIN
