1,Red,RED(x=5, y=5),2050458
2,Blue,REDSWAP(),1916083
3,Red,BLUE(x=1, y=9),3023807208
4,Blue,RED(x=3, y=6),3018581333
5,Red,BLUE(x=6, y=4),6044308250
6,Blue,RED(x=6, y=5),6036360333
7,Red,BLUE(x=8, y=3),9059213459
8,Blue,RED(x=7, y=5),9053528708
9,Red,BLUE(x=9, y=3),12075119584
10,Blue,RED(x=8, y=5),12070342583
11,Red,BLUE(x=9, y=6),15091428126
12,Blue,RED(x=9, y=5),15088049916
13,Red,BLUE(x=0, y=9),18107243042
14,Blue,RED(x=1, y=7),18106984624
15,Red,BLUE(x=2, y=3),21125840042
16,Blue,RED(x=2, y=6),21123527999
17,Red,BLUE(x=6, y=1),24144890584
18,Blue,RED(x=4, y=6),24142397291
19,Red,BLUE(x=10, y=0),27173405042
20,Blue,RED(x=10, y=4),27149358083
21,Red,BLUE(x=5, y=9),30176336792
22,Blue,RED(x=0, y=7),30151743166
Blue,30151743166
Red,30176336792
winner,Blue,WIN
