1,Red,RED(x=5, y=5),2202750
2,Blue,REDSWAP(),2529750
3,Red,BLUE(x=7, y=5),3019308917
4,Blue,RED(x=10, y=0),3022675084
5,Red,BLUE(x=8, y=2),6040587709
6,Blue,RED(x=4, y=6),6042653959
7,Red,BLUE(x=8, y=4),9055385834
8,Blue,RED(x=8, y=1),9056365501
9,Red,BLUE(x=6, y=4),12068071709
10,Blue,RED(x=6, y=1),12072437959
11,Red,BLUE(x=7, y=6),15086348834
12,Blue,RED(x=7, y=1),15087331209
13,Red,BLUE(x=2, y=2),18105502376
14,Blue,RED(x=2, y=4),18105849959
15,Red,BLUE(x=6, y=5),21123866626
16,Blue,RED(x=5, y=2),21121074042
17,Red,BLUE(x=6, y=3),24142924334
18,Blue,RED(x=4, y=3),24149069626
19,Red,BLUE(x=2, y=9),27173971959
20,Blue,RED(x=9, y=1),27176307834
21,Red,BLUE(x=3, y=9),30199356917
22,Blue,RED(x=1, y=4),30202960584
23,Red,BLUE(x=9, y=2),33227192167
24,Blue,RED(x=0, y=4),33208399001
25,Red,BLUE(x=4, y=9),36229736334
26,Blue,RED(x=3, y=4),36208831126
Blue,36208831126
Red,36229736334
winner,Blue,WIN
