1,Red,RED(x=5, y=5),2308334
2,Blue,REDSWAP(),1955416
3,Red,BLUE(x=7, y=5),3024708667
4,Blue,RED(x=9, y=2),3023979041
5,Red,BLUE(x=7, y=6),6039066584
6,Blue,RED(x=7, y=4),6039492374
7,Red,BLUE(x=3, y=5),9053699542
8,Blue,RED(x=3, y=4),9051210416
9,Red,BLUE(x=4, y=4),12072106292
10,Blue,RED(x=1, y=9),12065128374
11,Red,BLUE(x=3, y=7),15083222292
12,Blue,RED(x=3, y=6),15083870291
13,Red,BLUE(x=3, y=8),18100130376
14,Blue,RED(x=2, y=7),18103615916
15,Red,BLUE(x=2, y=8),21115726043
16,Blue,RED(x=4, y=6),21120843624
17,Red,BLUE(x=7, y=7),24133961418
18,Blue,RED(x=8, y=3),24140073374
19,Red,BLUE(x=2, y=4),27151650668
20,Blue,RED(x=6, y=5),27171016082
21,Red,BLUE(x=2, y=0),30183952627
22,Blue,RED(x=1, y=8),30195492790
23,Red,BLUE(x=10, y=10),33205602502
24,Blue,RED(x=0, y=10),33209770915
25,Red,BLUE(x=7, y=0),36212855252
26,Blue,RED(x=10, y=2),36211601540
Blue,36211601540
Red,36212855252
winner,Blue,WIN
