1,Red,RED(x=5, y=5),2008334
2,Blue,REDSWAP(),2448542
3,Red,BLUE(x=6, y=4),3024448168
4,Blue,RED(x=2, y=7),3020083167
5,Red,BLUE(x=6, y=5),6045675918
6,Blue,RED(x=5, y=3),6035468500
7,Red,BLUE(x=8, y=2),9062495752
8,Blue,RED(x=3, y=7),9053806709
9,Red,BLUE(x=4, y=8),12076165377
10,Blue,RED(x=5, y=7),12072651167
11,Red,BLUE(x=8, y=3),15090764043
12,Blue,RED(x=8, y=1),15085920709
13,Red,BLUE(x=6, y=8),18103675501
14,Blue,RED(x=4, y=7),18099935709
15,Red,BLUE(x=1, y=7),21120161751
16,Blue,RED(x=7, y=5),21117598709
17,Red,BLUE(x=1, y=8),24133104084
18,Blue,RED(x=2, y=8),24136686792
19,Red,BLUE(x=1, y=9),27151634917
20,Blue,RED(x=2, y=9),27153221625
21,Red,BLUE(x=1, y=6),30171203833
22,Blue,RED(x=4, y=2),30169842542
23,Red,BLUE(x=9, y=1),33190066125
24,Blue,RED(x=9, y=4),33189477959
25,Red,BLUE(x=6, y=6),36211395250
26,Blue,RED(x=6, y=7),36208413542
27,Red,BLUE(x=0, y=10),39228230375
28,Blue,RED(x=0, y=4),39227326001
29,Red,BLUE(x=1, y=5),42244668083
30,Blue,RED(x=3, y=6),42247383376
31,Red,BLUE(x=2, y=3),45263140208
32,Blue,RED(x=4, y=5),45274881876
33,Red,BLUE(x=3, y=2),47280646708
34,Blue,RED(x=8, y=8),47292794584
35,Red,BLUE(x=4, y=1),49298403124
36,Blue,RED(x=0, y=9),49311027834
37,Red,BLUE(x=5, y=0),51304518207
38,Blue,RED(x=1, y=4),51312196918
39,Red,BLUE(x=2, y=4),53305044540
Blue,51312196918
Red,53305044540
winner,Red,WIN
