1,Red,RED(x=5, y=5),2014958
2,Blue,REDSWAP(),1854042
3,Red,BLUE(x=2, y=8),3019888874
4,Blue,RED(x=8, y=3),3018852167
5,Red,BLUE(x=6, y=4),6041266415
6,Blue,RED(x=6, y=5),6037504625
7,Red,BLUE(x=1, y=7),9059647748
8,Blue,RED(x=5, y=4),9055618750
9,Red,BLUE(x=1, y=8),12075204915
10,Blue,RED(x=2, y=6),12067675959
11,Red,BLUE(x=1, y=6),15093028999
12,Blue,RED(x=2, y=4),15083109959
13,Red,BLUE(x=3, y=5),18109224874
14,Blue,RED(x=4, y=3),18102013084
15,Red,BLUE(x=0, y=4),21126437749
16,Blue,RED(x=1, y=5),21121611417
17,Red,BLUE(x=2, y=9),24142359166
18,Blue,RED(x=0, y=6),24141289500
19,Red,BLUE(x=7, y=1),27155543458
20,Blue,RED(x=5, y=3),27152814542
21,Red,BLUE(x=8, y=7),30170882958
22,Blue,RED(x=7, y=4),30168238458
23,Red,BLUE(x=3, y=2),33186084916
24,Blue,RED(x=9, y=3),33183725708
25,Red,BLUE(x=10, y=9),36204579916
26,Blue,RED(x=10, y=2),36191734167
27,Red,BLUE(x=3, y=3),39206021082
28,Blue,RED(x=3, y=4),39192048625
Blue,39192048625
Red,39206021082
winner,Blue,WIN
