1,Red,RED(x=5, y=5),2015000
2,Blue,REDSWAP(),1594542
3,Red,BLUE(x=3, y=5),3018579500
4,Blue,RED(x=6, y=5),3021612000
5,Red,BLUE(x=8, y=3),6033453542
6,Blue,RED(x=3, y=4),6037828125
7,Red,BLUE(x=9, y=1),9045327875
8,Blue,RED(x=8, y=4),9052065792
9,Red,BLUE(x=4, y=4),12058439167
10,Blue,RED(x=3, y=6),12065023958
11,Red,BLUE(x=2, y=8),15070052292
12,Blue,RED(x=2, y=6),15080392416
13,Red,BLUE(x=6, y=6),18085109875
14,Blue,RED(x=10, y=3),18093206000
15,Red,BLUE(x=8, y=5),21104429458
16,Blue,RED(x=9, y=3),21113618750
17,Red,BLUE(x=4, y=1),24121488416
18,Blue,RED(x=7, y=5),24144768375
19,Red,BLUE(x=0, y=2),27156974416
20,Blue,RED(x=1, y=6),27169640833
21,Red,BLUE(x=0, y=7),30184252416
22,Blue,RED(x=0, y=6),30171588667
23,Red,BLUE(x=4, y=5),33185899958
24,Blue,RED(x=4, y=6),33171923376
Blue,33171923376
Red,33185899958
winner,Blue,WIN
