1,Red,RED(x=5, y=5),2242416
2,Blue,REDSWAP(),1770541
3,Red,BLUE(x=3, y=6),3018042916
4,Blue,RED(x=7, y=4),3020704791
5,Red,BLUE(x=0, y=10),6040052791
6,Blue,RED(x=2, y=8),6036885499
7,Red,BLUE(x=3, y=7),9052060249
8,Blue,RED(x=2, y=4),9053939083
9,Red,BLUE(x=1, y=8),12067053124
10,Blue,RED(x=4, y=4),12070231500
11,Red,BLUE(x=9, y=1),15085543415
12,Blue,RED(x=3, y=4),15083119000
13,Red,BLUE(x=7, y=5),18101786456
14,Blue,RED(x=8, y=4),18102204792
15,Red,BLUE(x=1, y=9),21119370289
16,Blue,RED(x=0, y=5),21121938417
17,Red,BLUE(x=5, y=3),24136753706
18,Blue,RED(x=5, y=4),24143273958
19,Red,BLUE(x=2, y=6),27150765956
20,Blue,RED(x=1, y=5),27160383666
21,Red,BLUE(x=8, y=0),30168867497
22,Blue,RED(x=9, y=4),30178499541
23,Red,BLUE(x=3, y=1),33185790497
24,Blue,RED(x=10, y=4),33183712207
25,Red,BLUE(x=6, y=10),36187578456
26,Blue,RED(x=6, y=5),36184946874
Blue,36184946874
Red,36187578456
winner,Blue,WIN
