1,Red,RED(x=5, y=5),2438458
2,Blue,REDSWAP(),2314083
3,Red,BLUE(x=3, y=5),3024812750
4,Blue,RED(x=7, y=5),3022773041
5,Red,BLUE(x=0, y=10),6042391334
6,Blue,RED(x=4, y=4),6045180291
7,Red,BLUE(x=6, y=4),9058432792
8,Blue,RED(x=6, y=5),9057070541
9,Red,BLUE(x=3, y=4),12074575792
10,Blue,RED(x=3, y=6),12075611750
11,Red,BLUE(x=3, y=3),15092171334
12,Blue,RED(x=2, y=6),15094127417
13,Red,BLUE(x=7, y=6),18105711292
14,Blue,RED(x=8, y=5),18109681917
15,Red,BLUE(x=3, y=2),21123864084
16,Blue,RED(x=1, y=6),21128940000
17,Red,BLUE(x=1, y=8),24143546042
18,Blue,RED(x=4, y=5),24148423084
19,Red,BLUE(x=9, y=9),27160638750
20,Blue,RED(x=9, y=5),27168587459
21,Red,BLUE(x=4, y=1),30180089083
22,Blue,RED(x=10, y=4),30177392834
23,Red,BLUE(x=6, y=1),33184186583
24,Blue,RED(x=0, y=6),33178925917
Blue,33178925917
Red,33184186583
winner,Blue,WIN
