1,Red,RED(x=5, y=5),2036458
2,Blue,REDSWAP(),2111125
3,Red,BLUE(x=8, y=2),3022775500
4,Blue,RED(x=2, y=8),3021911500
5,Red,BLUE(x=4, y=7),6039315959
6,Blue,RED(x=3, y=6),6042148125
7,Red,BLUE(x=6, y=5),9054811375
8,Blue,RED(x=6, y=7),9057243750
9,Red,BLUE(x=5, y=6),12066455708
10,Blue,RED(x=1, y=8),12070816750
11,Red,BLUE(x=9, y=0),15079213999
12,Blue,RED(x=6, y=3),15082538292
13,Red,BLUE(x=7, y=4),18093030124
14,Blue,RED(x=8, y=6),18099430792
15,Red,BLUE(x=3, y=8),21110772791
16,Blue,RED(x=5, y=7),21114913417
17,Red,BLUE(x=2, y=9),24127184749
18,Blue,RED(x=9, y=9),24132449208
19,Red,BLUE(x=8, y=3),27144316499
20,Blue,RED(x=3, y=7),27150821958
21,Red,BLUE(x=1, y=10),30151075874
22,Blue,RED(x=9, y=1),30152558083
23,Red,BLUE(x=8, y=1),33151412541
Blue,30152558083
Red,33151412541
winner,Red,WIN
