1,Red,RED(x=5, y=5),2479250
2,Blue,REDSWAP(),2083167
3,Red,BLUE(x=6, y=3),3021965292
4,Blue,RED(x=6, y=4),3021879750
5,Red,BLUE(x=2, y=9),6038802458
6,Blue,RED(x=2, y=6),6038925708
7,Red,BLUE(x=1, y=7),9051144708
8,Blue,RED(x=2, y=8),9054254625
9,Red,BLUE(x=7, y=5),12064145875
10,Blue,RED(x=3, y=6),12066347250
11,Red,BLUE(x=8, y=3),15077210333
12,Blue,RED(x=8, y=1),15082041875
13,Red,BLUE(x=7, y=7),18089411291
14,Blue,RED(x=9, y=1),18095053375
15,Red,BLUE(x=7, y=3),21103089124
16,Blue,RED(x=6, y=2),21110737458
17,Red,BLUE(x=5, y=3),24119800666
18,Blue,RED(x=5, y=2),24125442666
19,Red,BLUE(x=1, y=5),27133854750
20,Blue,RED(x=4, y=3),27141440249
21,Red,BLUE(x=3, y=7),30152471375
22,Blue,RED(x=1, y=6),30157728624
23,Red,BLUE(x=2, y=7),33168668917
24,Blue,RED(x=7, y=2),33179497416
25,Red,BLUE(x=8, y=5),36191043292
26,Blue,RED(x=4, y=4),36209344832
27,Red,BLUE(x=4, y=9),39223325458
28,Blue,RED(x=0, y=7),39231928957
29,Red,BLUE(x=4, y=5),42247046250
30,Blue,RED(x=3, y=5),42233775540
31,Red,BLUE(x=0, y=2),45249150625
32,Blue,RED(x=10, y=0),45234804998
Blue,45234804998
Red,45249150625
winner,Blue,WIN
