1,Red,RED(x=5, y=5),2104084
2,Blue,REDSWAP(),2274334
3,Red,BLUE(x=6, y=5),3019515001
4,Blue,RED(x=6, y=4),3022845375
5,Red,BLUE(x=4, y=4),6034090501
6,Blue,RED(x=3, y=6),6039067833
7,Red,BLUE(x=8, y=4),9049474167
8,Blue,RED(x=8, y=3),9057377458
9,Red,BLUE(x=2, y=8),12061679792
10,Blue,RED(x=10, y=1),12073266542
11,Red,BLUE(x=1, y=8),15079809334
12,Blue,RED(x=2, y=6),15090820958
13,Red,BLUE(x=8, y=1),18098798042
14,Blue,RED(x=7, y=4),18109177958
15,Red,BLUE(x=4, y=2),21116522000
16,Blue,RED(x=1, y=6),21128638374
17,Red,BLUE(x=6, y=8),24136852375
18,Blue,RED(x=9, y=2),24161679915
19,Red,BLUE(x=0, y=7),27174104875
20,Blue,RED(x=0, y=6),27163713540
21,Red,BLUE(x=4, y=5),30175895541
22,Blue,RED(x=4, y=6),30164006540
Blue,30164006540
Red,30175895541
winner,Blue,WIN
