1,Red,RED(x=5, y=5),1994541
2,Blue,REDSWAP(),2272291
3,Red,BLUE(x=4, y=6),3024168124
4,Blue,RED(x=4, y=5),3019027083
5,Red,BLUE(x=2, y=5),6042207499
6,Blue,RED(x=2, y=6),6040231333
7,Red,BLUE(x=6, y=6),9053103499
8,Blue,RED(x=7, y=4),9054626041
9,Red,BLUE(x=8, y=2),12065078416
10,Blue,RED(x=8, y=4),12069384416
11,Red,BLUE(x=0, y=9),15077986916
12,Blue,RED(x=3, y=5),15084079499
13,Red,BLUE(x=8, y=1),18095366082
14,Blue,RED(x=1, y=6),18104440582
15,Red,BLUE(x=6, y=7),21111930207
16,Blue,RED(x=9, y=4),21124862248
17,Red,BLUE(x=10, y=6),24134673415
18,Blue,RED(x=6, y=5),24156254706
19,Red,BLUE(x=6, y=9),27163276124
20,Blue,RED(x=0, y=7),27170178206
21,Red,BLUE(x=1, y=1),30170278999
22,Blue,RED(x=10, y=4),30171953789
Blue,30171953789
Red,30170278999
winner,Blue,WIN
