1,Red,RED(x=5, y=5),2060500
2,Blue,REDSWAP(),1831959
3,Red,BLUE(x=7, y=6),3018826625
4,Blue,RED(x=3, y=5),3015856500
5,Red,BLUE(x=4, y=5),6038959667
6,Blue,RED(x=7, y=5),6035073917
7,Red,BLUE(x=3, y=6),9056791500
8,Blue,RED(x=8, y=5),9046993208
9,Red,BLUE(x=2, y=7),12071123333
10,Blue,RED(x=0, y=10),12059763291
11,Red,BLUE(x=3, y=8),15086293875
12,Blue,RED(x=5, y=3),15073176958
13,Red,BLUE(x=2, y=9),18102331541
14,Blue,RED(x=2, y=4),18089859500
15,Red,BLUE(x=3, y=3),21116814416
16,Blue,RED(x=4, y=4),21107183958
17,Red,BLUE(x=2, y=10),24133071083
18,Blue,RED(x=6, y=3),24122756250
19,Red,BLUE(x=0, y=5),27147259541
20,Blue,RED(x=1, y=7),27138934084
21,Red,BLUE(x=2, y=6),30164921957
22,Blue,RED(x=1, y=5),30158576543
23,Red,BLUE(x=9, y=2),33179796749
24,Blue,RED(x=6, y=4),33176726002
25,Red,BLUE(x=9, y=0),36196594082
26,Blue,RED(x=2, y=5),36192130294
27,Red,BLUE(x=8, y=4),39214737290
28,Blue,RED(x=0, y=6),39209238044
29,Red,BLUE(x=7, y=9),42233580707
30,Blue,RED(x=9, y=5),42225607502
31,Red,BLUE(x=4, y=0),45251336915
32,Blue,RED(x=10, y=5),45231001043
33,Red,BLUE(x=3, y=1),47252795207
34,Blue,RED(x=7, y=4),47231952876
Blue,47231952876
Red,47252795207
winner,Blue,WIN
