1,Red,RED(x=5, y=5),2065834
2,Blue,REDSWAP(),1866542
3,Red,BLUE(x=7, y=4),3018972209
4,Blue,RED(x=6, y=5),3018402792
5,Red,BLUE(x=7, y=5),6036943417
6,Blue,RED(x=9, y=2),6034730959
7,Red,BLUE(x=6, y=2),9051579459
8,Blue,RED(x=7, y=3),9048149876
9,Red,BLUE(x=3, y=5),12068413668
10,Blue,RED(x=1, y=8),12062021876
11,Red,BLUE(x=5, y=4),15086371334
12,Blue,RED(x=6, y=4),15078103667
13,Red,BLUE(x=4, y=6),18102917209
14,Blue,RED(x=2, y=9),18092789417
15,Red,BLUE(x=6, y=3),21119832459
16,Blue,RED(x=4, y=5),21111284792
17,Red,BLUE(x=3, y=6),24136910251
18,Blue,RED(x=0, y=10),24128490126
19,Red,BLUE(x=1, y=10),27154515293
20,Blue,RED(x=4, y=4),27145862001
21,Red,BLUE(x=3, y=4),30172268001
22,Blue,RED(x=5, y=8),30165263667
23,Red,BLUE(x=3, y=7),33188579501
24,Blue,RED(x=4, y=8),33182067042
25,Red,BLUE(x=6, y=9),36200812293
26,Blue,RED(x=1, y=9),36197099709
27,Red,BLUE(x=10, y=2),39213244918
28,Blue,RED(x=8, y=3),39215232626
29,Red,BLUE(x=8, y=8),42226475293
30,Blue,RED(x=3, y=8),42234037793
31,Red,BLUE(x=5, y=10),45246714709
32,Blue,RED(x=10, y=1),45252272543
33,Red,BLUE(x=0, y=7),47259536376
34,Blue,RED(x=5, y=7),47257768126
35,Red,BLUE(x=5, y=6),49261183959
36,Blue,RED(x=6, y=6),49258131334
Blue,49258131334
Red,49261183959
winner,Blue,WIN
