1,Red,RED(x=5, y=5),2256250
2,Blue,REDSWAP(),2169000
3,Red,BLUE(x=7, y=5),3016502333
4,Blue,RED(x=7, y=3),3020089959
5,Red,BLUE(x=5, y=4),6037129583
6,Blue,RED(x=8, y=3),6040154751
7,Red,BLUE(x=6, y=4),9052226916
8,Blue,RED(x=6, y=2),9053485251
9,Red,BLUE(x=4, y=2),12066107291
10,Blue,RED(x=4, y=3),12070205792
11,Red,BLUE(x=2, y=4),15081098749
12,Blue,RED(x=4, y=4),15083549958
13,Red,BLUE(x=9, y=3),18093726999
14,Blue,RED(x=9, y=2),18097461916
15,Red,BLUE(x=2, y=5),21107553957
16,Blue,RED(x=10, y=2),21115762458
17,Red,BLUE(x=0, y=10),24126386499
18,Blue,RED(x=3, y=7),24130805875
19,Red,BLUE(x=4, y=1),27141427249
20,Blue,RED(x=1, y=6),27149788083
21,Red,BLUE(x=1, y=7),30161816958
22,Blue,RED(x=2, y=6),30166519916
23,Red,BLUE(x=3, y=5),33181731333
24,Blue,RED(x=4, y=5),33183772166
25,Red,BLUE(x=3, y=6),36203707583
26,Blue,RED(x=2, y=7),36203664499
27,Red,BLUE(x=6, y=3),39222612333
28,Blue,RED(x=7, y=2),39222800708
29,Red,BLUE(x=4, y=6),42246193375
30,Blue,RED(x=3, y=3),42241254124
31,Red,BLUE(x=2, y=3),45267078667
32,Blue,RED(x=4, y=7),45261374958
33,Red,BLUE(x=5, y=6),47278765126
34,Blue,RED(x=5, y=7),47272500042
35,Red,BLUE(x=9, y=6),49292239085
36,Blue,RED(x=3, y=2),49286447292
37,Red,BLUE(x=2, y=2),51305564835
38,Blue,RED(x=7, y=6),51300373334
39,Red,BLUE(x=8, y=5),53316955793
40,Blue,RED(x=9, y=7),53312910043
41,Red,BLUE(x=8, y=7),55331192668
42,Blue,RED(x=6, y=9),55325292376
43,Red,BLUE(x=3, y=0),57344592210
44,Blue,RED(x=8, y=8),57336375668
45,Red,BLUE(x=4, y=9),59360211794
46,Blue,RED(x=7, y=8),59351733376
47,Red,BLUE(x=5, y=3),61373878877
48,Blue,RED(x=5, y=8),61367794626
49,Red,BLUE(x=9, y=10),63392140377
50,Blue,RED(x=5, y=9),63384372959
51,Red,BLUE(x=10, y=9),65409936711
52,Blue,RED(x=0, y=6),65390641000
53,Red,BLUE(x=7, y=9),67413193045
54,Blue,RED(x=10, y=7),67392192708
Blue,67392192708
Red,67413193045
winner,Blue,WIN
