1,Red,RED(x=5, y=5),2287750
2,Blue,REDSWAP(),2286334
3,Red,BLUE(x=6, y=5),3019863417
4,Blue,RED(x=3, y=7),3023410751
5,Red,BLUE(x=8, y=2),6036575376
6,Blue,RED(x=4, y=8),6045461918
7,Red,BLUE(x=8, y=1),9052938626
8,Blue,RED(x=5, y=8),9060105085
9,Red,BLUE(x=1, y=9),12067822501
10,Blue,RED(x=3, y=8),12075543335
11,Red,BLUE(x=2, y=7),15081595543
12,Blue,RED(x=7, y=3),15089230335
13,Red,BLUE(x=4, y=5),18097155293
14,Blue,RED(x=5, y=4),18102403335
15,Red,BLUE(x=3, y=4),21112145168
16,Blue,RED(x=3, y=3),21119370752
17,Red,BLUE(x=4, y=3),24127229418
18,Blue,RED(x=4, y=4),24134327710
19,Red,BLUE(x=2, y=6),27143056210
20,Blue,RED(x=6, y=8),27148673835
21,Red,BLUE(x=2, y=8),30162679376
22,Blue,RED(x=1, y=6),30166255919
23,Red,BLUE(x=2, y=5),33182086751
24,Blue,RED(x=8, y=7),33190092294
25,Red,BLUE(x=4, y=2),36216509501
26,Blue,RED(x=9, y=6),36222893627
27,Red,BLUE(x=5, y=1),39243010668
28,Blue,RED(x=5, y=7),39251861960
29,Red,BLUE(x=6, y=0),42251718126
30,Blue,RED(x=0, y=10),42253300835
31,Red,BLUE(x=1, y=10),45252215376
Blue,42253300835
Red,45252215376
winner,Red,WIN
