1,Red,RED(x=5, y=5),2242000
2,Blue,REDSWAP(),2330000
3,Red,BLUE(x=7, y=5),3018342917
4,Blue,RED(x=3, y=5),3020268334
5,Red,BLUE(x=6, y=7),6038440042
6,Blue,RED(x=7, y=4),6038587168
7,Red,BLUE(x=4, y=5),9053433708
8,Blue,RED(x=4, y=6),9054344252
9,Red,BLUE(x=4, y=4),12066265208
10,Blue,RED(x=3, y=6),12068759960
11,Red,BLUE(x=10, y=1),15081916792
12,Blue,RED(x=8, y=4),15087906669
13,Red,BLUE(x=0, y=10),18100716167
14,Blue,RED(x=9, y=3),18106212252
15,Red,BLUE(x=2, y=8),21117272584
16,Blue,RED(x=2, y=5),21122081544
17,Red,BLUE(x=1, y=9),24133654334
18,Blue,RED(x=1, y=5),24142409628
19,Red,BLUE(x=6, y=1),27165263417
20,Blue,RED(x=10, y=2),27174427044
21,Red,BLUE(x=0, y=6),30192103042
22,Blue,RED(x=0, y=5),30176502086
23,Red,BLUE(x=6, y=4),33193561667
24,Blue,RED(x=6, y=5),33176829170
Blue,33176829170
Red,33193561667
winner,Blue,WIN
